703.000	2.189	-14.124	15.546
704.000	2.292	-13.715	15.759
705.000	2.109	-13.248	15.334
706.000	2.086	-13.370	15.997
707.000	2.188	-13.503	15.127
708.000	2.172	-13.471	15.196
709.000	2.173	-13.429	15.472
710.000	2.113	-13.307	15.499
711.000	2.171	-13.556	15.653
712.000	2.242	-13.710	15.095
713.000	2.340	-13.238	14.835
714.000	2.210	-13.593	15.392
715.000	2.129	-13.339	15.170
716.000	2.177	-13.301	15.201
717.000	2.206	-13.837	14.856
718.000	2.125	-14.177	15.111
719.000	2.185	-14.914	15.727
720.000	2.273	-15.996	15.987
721.000	2.418	-16.999	15.313
722.000	2.334	-17.832	15.865
723.000	2.484	-18.702	16.268
724.000	2.334	-19.688	16.321
725.000	2.350	-20.378	15.684
726.000	2.446	-20.686	15.806
727.000	2.650	-21.434	15.780
728.000	2.541	-21.964	15.488
729.000	2.761	-22.463	15.722
730.000	2.751	-22.638	15.621
731.000	2.609	-22.771	15.568
732.000	2.696	-22.866	16.051
733.000	2.740	-23.508	15.796
734.000	2.680	-24.245	15.785
735.000	2.944	-24.930	16.316
736.000	3.496	-22.670	15.907
737.000	4.140	-24.145	16.268
738.000	5.108	-25.603	15.292
739.000	5.970	-26.526	15.138
740.000	6.880	-27.046	13.095
741.000	7.655	-27.322	11.237
742.000	8.658	-27.471	7.363
743.000	9.604	-27.556	3.516
744.000	10.253	-27.577	0.671
745.000	10.863	-27.603	-2.163
746.000	11.691	-27.614	-5.262
747.000	11.947	-27.678	-5.973
748.000	12.136	-27.667	-6.913
749.000	12.516	-27.683	-6.217
750.000	12.551	-27.672	-4.944
751.000	12.258	-27.630	-3.914
752.000	12.027	-27.672	-2.805
753.000	11.578	-27.614	-2.078
754.000	10.947	-27.678	-1.749
755.000	10.211	-27.619	-2.041
756.000	9.497	-27.577	-1.908
757.000	8.739	-27.582	-2.051
758.000	7.860	-26.691	-0.905
759.000	7.049	-23.513	-0.650
760.000	6.344	-24.951	2.199
761.000	5.349	-26.076	3.627
762.000	4.855	-26.707	6.742
763.000	4.205	-26.993	9.741
764.000	3.415	-27.221	11.497
765.000	2.696	-27.142	14.618
766.000	2.235	-25.471	16.464
767.000	1.682	-23.412	16.847
768.000	1.342	-22.527	18.195
769.000	1.286	-8.394	17.643
770.000	1.049	1.329	17.966
771.000	0.904	8.618	18.232
772.000	0.885	13.960	17.802
773.000	0.984	17.721	18.502
774.000	0.908	18.920	18.290
775.000	1.294	18.660	19.012
776.000	1.526	16.125	19.378
777.000	1.858	12.544	19.564
778.000	2.023	7.308	19.649
779.000	2.513	-0.135	20.248
780.000	2.717	-7.885	19.452
781.000	2.984	-15.567	20.243
782.000	3.370	-19.954	18.863
783.000	3.544	-21.662	19.198
784.000	3.640	-22.977	19.394
785.000	3.997	-23.879	18.502
786.000	4.145	-24.611	18.842
787.000	4.135	-25.131	18.762
788.000	4.239	-25.603	18.380
789.000	4.207	-26.802	17.834
790.000	4.255	-27.312	16.035
791.000	4.147	-27.349	15.382
792.000	4.098	-27.471	14.198
793.000	4.128	-27.460	12.638
794.000	4.061	-27.465	11.842
795.000	3.865	-27.524	10.239
796.000	3.967	-27.497	9.868
797.000	3.797	-27.508	8.621
798.000	3.668	-27.540	7.390
799.000	3.736	-27.582	6.641
800.000	3.797	-27.561	5.936
801.000	3.674	-27.577	4.391
802.000	3.784	-27.582	4.126
803.000	3.921	-27.518	2.629
804.000	4.152	-23.344	2.136
805.000	4.095	-24.468	2.152
806.000	4.374	-25.778	1.080
807.000	4.246	-26.617	0.777
808.000	4.367	-27.068	0.432
809.000	4.633	-27.322	0.294
810.000	4.920	-27.407	0.093
811.000	4.858	-27.476	-0.565
812.000	5.088	-27.609	-0.072
813.000	4.922	-27.566	-0.104
814.000	5.062	-27.571	-0.507
